-0.28992,-0.13173,-0.61575
-1.2142,-1.1994,-0.4661
0.031128,0.084721,-0.057328
-0.86099,-0.79692,-0.35194
-0.45353,-0.11696,-0.15629
0.82319,0.31796,0.5654
0.87603,0.62511,0.54203
-1.8458,-1.2202,-1.6845
1.3571,0.86032,0.95889
-0.88157,-0.092799,-0.21391
-1.7254,-0.80534,-1.2231
-3.7444,-2.7681,-2.8587
-1.9593,-1.9499,-1.6215
0.036513,-0.65684,-0.16414
-1.0091,-0.9538,-0.82084
-2.6299,-2.4503,-2.0805
1.4404,0.91235,1.0368
2.3232,1.7905,1.3835
-0.22953,0.29435,-0.55121
0.52442,0.53273,0.29293
1.9345,1.1211,1.5277
-0.71909,-0.91217,-0.13798
-1.0023,-0.31518,-0.83793
0.88445,0.55393,0.63455
-0.14286,0.75819,0.10212
-0.57519,-0.41389,-0.16138
-0.54536,-0.54785,0.19468
0.18259,-0.038652,-0.11602
1.5583,1.5063,1.1687
0.67228,0.25056,0.28417
1.8047,1.3339,1.8819
1.6772,1.8611,1.5816
0.30442,0.39109,0.31353
-0.66552,-0.38255,-0.36366
-0.99614,-0.31771,0.10233
0.65813,0.72853,0.66725
1.3433,0.87076,0.9503
0.5952,0.54358,0.15799
0.80337,0.48182,0.92845
-1.0895,-0.77068,-0.43275
-1.2246,-1.0886,-0.81559
-3.2332,-2.2593,-1.8321
2.36,1.5532,1.98
-1.417,-0.72475,-1.6775
0.48999,0.27822,0.63959
1.7494,1.1849,1.2174
0.098846,0.48884,0.58291
-2.2389,-1.239,-1.5603
-2.5684,-2.0838,-2.044
1.833,1.9878,1.488
-1.3408,-0.41722,-0.78372
0.41603,-0.03137,-0.19393
1.3308,0.97246,0.50187
1.8763,1.4224,1.5111
0.47414,0.35165,0.45279
0.72983,0.62162,0.81429
0.072535,-0.15613,0.19178
0.24045,0.31484,0.73666
-0.63399,-0.44661,0.16174
-0.7575,-0.29941,-0.23175
-0.22151,0.13724,-0.053466
-0.61552,-0.30699,-0.18651
0.13717,0.14514,-0.13645
0.79648,1.0154,0.66609
0.02903,0.11115,-0.027887
1.2644,0.91254,0.91018
-0.36039,-0.27273,-0.093994
1.8088,1.6939,1.1004
-1.4649,-1.1623,-1.3663
0.16635,0.21012,-0.5929
-1.9238,-0.92677,-1.2546
-1.1433,-1.2331,-0.83555
-1.3747,-1.2459,-0.9011
0.66298,0.6126,0.17198
-0.4638,-0.12425,-0.29331
-1.1176,-0.7349,-0.67311
0.13308,0.25935,0.25244
-0.068732,-0.5169,-0.16423
-0.56212,-0.51442,-0.3723
-1.7361,-1.4933,-1.4681
0.98691,0.45932,0.37285
0.21825,-0.36061,-0.26815
0.90569,0.70056,0.68695
1.9013,1.2122,1.4488
-1.7678,-1.0156,-1.173
0.38102,-0.26481,0.1876
-1.7408,-1.4657,-1.3288
-0.40932,-0.036133,0.12221
0.15014,0.23639,0.54873
-1.9972,-1.75,-1.8577
-1.8673,-1.0512,-1.2368
0.33336,1.028,0.67552
0.12516,0.33989,0.54363
1.2947,1.1484,1.3026
-2.6568,-1.9047,-1.6224
0.80258,1.1538,0.43664
0.68373,0.22631,-0.13506
2.0724,1.9613,1.4781
-0.057605,0.069219,0.048158
0.25527,0.50668,-0.053834
0.017855,-0.36902,-0.23829
-1.3289,-0.86749,-1.0304
0.66139,0.22237,0.9768
-2.1005,-1.4237,-1.72
-1.234,-0.94788,-1.1833
0.10204,0.51948,0.74726
0.89834,0.80405,1.2404
1.012,1.4959,1.1823
0.30367,0.5883,-0.0046778
2.7521,1.9868,1.8043
2.097,1.4677,0.92925
-1.1235,-1.4098,-1.2711
1.9084,1.657,1.1495
0.78211,0.49159,0.83696
2.7431,1.8348,1.6386
0.87418,0.68548,0.7164
0.066816,0.048781,0.49303
0.62474,0.62775,0.61916
2.9857,1.2037,1.6174
0.050662,-0.24521,-0.2071
-3.307,-2.388,-2.5187
-2.6089,-1.4105,-1.8392
-1.4298,-0.83004,-0.81826
-1.9463,-0.7075,-1.1085
-1.0799,-1.2061,-1.2246
-0.54161,-0.25041,0.083609
-0.99172,-0.78297,-0.77374
-2.3501,-2.3071,-1.7381
-0.51825,-0.2618,0.25004
1.205,1.3003,1.2781
-0.47089,-0.52361,0.071943
-1.581,-1.0454,-1.438
0.19374,0.0014186,-0.52438
-0.41816,-0.055584,-0.097029
0.2367,0.78135,0.15525
0.52643,-0.097311,0.22236
-3.2296,-2.0068,-2.1137
0.92813,0.43725,0.67604
0.45642,0.71451,0.11568
-0.82585,0.051156,-0.10125
0.86194,0.50485,0.6331
0.53631,-0.35131,0.16827
0.82404,0.35693,0.2579
-1.9772,-0.79196,-0.85444
-0.89974,-0.71668,-0.65297
-0.91065,-0.59001,-0.6308
-1.3831,-1.0118,-0.89703
-0.15873,-0.020554,-0.13402
0.95565,0.33478,0.57809
1.6549,1.2895,1.165
1.2448,1.0888,0.91904
0.11118,-0.25732,0.31858
-1.6271,-1.1146,-1.0263
-0.29143,-0.27272,-0.71234
0.56502,0.20699,0.73495
0.041273,0.73347,0.24046
0.13242,0.022178,0.46973
-1.2083,-1.0423,-1.0835
-2.4447,-1.4434,-2.3133
-0.27241,-0.41174,-0.14483
1.0588,0.39549,0.48859
0.017031,0.30603,-0.10919
0.72013,0.87843,0.4069
-0.083852,0.054321,-0.3228
0.85398,0.51678,0.74805
1.8232,1.168,1.4461
-1.6247,-1.3238,-1.5044
-1.7106,-1.0363,-1.4024
-1.5783,-0.85538,-1.0742
1.4944,1.4094,0.90905
1.0882,0.097209,0.051214
-1.0669,-1.3542,-0.72685
0.51076,0.16209,0.48204
-1.8495,-1.21,-1.2395
-0.22546,-0.4974,-0.017868
3.0372,1.9304,1.8972
-0.28054,0.059221,-0.054742
0.93185,0.74408,0.8145
0.52087,0.16419,0.37096
-0.33261,-0.3717,-0.52816
-1.547,-0.94888,-1.2357
-2.7099,-1.1015,-1.7222
-0.53998,-0.040121,-0.46382
-1.1362,-0.51085,-1.1435
-1.6958,-1.0641,-0.91265
0.98161,0.38866,0.73232
-1.1036,-1.0885,-1.037
0.30512,-0.26361,0.48154
0.59232,0.019852,0.26333
-0.42607,0.0024313,0.17732
0.54953,0.36402,0.68034
2.3398,1.6947,1.5355
-2.0822,-1.5711,-1.6259
-0.87478,-0.86737,-0.3825
-0.77088,-0.57907,-0.37721
-2.1322,-1.548,-1.7005
-0.036936,-0.0048763,-0.24452
1.1224,0.72815,1.0709
3.1389,2.084,1.9859
1.9767,1.6508,1.262
1.6246,1.1363,1.1108
-1.5215,-1.2044,-0.87585
1.0962,0.40736,0.56413
1.6983,1.4339,1.5041
-0.23987,0.020822,-0.19235
1.0057,-0.083055,0.30357
-2.1844,-1.4789,-1.6182
1.2439,0.73236,0.24275
-2.5633,-1.6744,-1.4432
-2.2554,-1.38,-1.5194
-0.91629,-0.86468,-0.73961
-0.14336,-0.21176,-0.39803
2.9825,1.4866,1.854
1.1837,0.86268,0.92964
-0.21804,-0.34317,0.5976
1.3107,1.2574,1.3898
0.15858,0.26123,0.30541
-0.88425,-0.96351,-0.81885
-0.54766,-0.75486,-1.1235
-0.23576,0.031025,0.43233
0.80035,0.01489,0.042148
0.40758,0.29289,0.42509
0.72433,0.26164,0.64014
0.94726,1.3294,0.50632
-3.0347,-2.109,-2.6678
1.435,1.3302,1.3962
-0.11631,-0.27703,-0.18536
0.5284,0.16278,0.5905
1.6569,0.9584,0.83698
0.73339,0.58781,0.6293
-0.053974,-0.6296,-0.30961
2.7122,1.4535,1.7442
1.2501,1.0896,1.159
-0.64861,-0.77736,-0.51812
0.67061,0.39535,0.036823
-0.22732,-0.23807,-0.36535
4.0119,2.9058,3.3315
-1.1107,-1.0786,-0.90756
2.3708,1.8353,1.6397
-0.94586,-0.99019,-0.71511
-0.97851,-1.0936,-0.27488
-0.7327,-0.52786,-1.1667
-1.4273,-1.1405,-1.223
0.51143,0.040569,-0.26151
-0.61625,-0.34615,-0.38091
