0,0,0
0,0,5.26
0,0,10.52
0,0,15.78
0,5.26,0
0,5.26,5.26
0,2.63,2.63
0,5.26,10.52
0,2.63,7.89
0,5.26,15.78
0,2.63,13.15
0,10.52,0
0,10.52,5.26
0,7.89,2.63
0,10.52,10.52
0,7.89,7.89
0,10.52,15.78
0,7.89,13.15
0,15.78,0
0,15.78,5.26
0,13.15,2.63
0,15.78,10.52
0,13.15,7.89
0,15.78,15.78
0,13.15,13.15
5.26,0,0
5.26,0,5.26
2.63,0,2.63
5.26,0,10.52
2.63,0,7.89
5.26,0,15.78
2.63,0,13.15
5.26,5.26,0
2.63,2.63,0
5.26,5.26,5.26
5.26,2.63,2.63
2.63,2.63,5.26
2.63,5.26,2.63
5.26,5.26,10.52
5.26,2.63,7.89
2.63,2.63,10.52
2.63,5.26,7.89
5.26,5.26,15.78
5.26,2.63,13.15
2.63,2.63,15.78
2.63,5.26,13.15
5.26,10.52,0
2.63,7.89,0
5.26,10.52,5.26
5.26,7.89,2.63
2.63,7.89,5.26
2.63,10.52,2.63
5.26,10.52,10.52
5.26,7.89,7.89
2.63,7.89,10.52
2.63,10.52,7.89
5.26,10.52,15.78
5.26,7.89,13.15
2.63,7.89,15.78
2.63,10.52,13.15
5.26,15.78,0
2.63,13.15,0
5.26,15.78,5.26
5.26,13.15,2.63
2.63,13.15,5.26
2.63,15.78,2.63
5.26,15.78,10.52
5.26,13.15,7.89
2.63,13.15,10.52
2.63,15.78,7.89
5.26,15.78,15.78
5.26,13.15,13.15
2.63,13.15,15.78
2.63,15.78,13.15
10.52,0,0
10.52,0,5.26
7.89,0,2.63
10.52,0,10.52
7.89,0,7.89
10.52,0,15.78
7.89,0,13.15
10.52,5.26,0
7.89,2.63,0
10.52,5.26,5.26
10.52,2.63,2.63
7.89,2.63,5.26
7.89,5.26,2.63
10.52,5.26,10.52
10.52,2.63,7.89
7.89,2.63,10.52
7.89,5.26,7.89
10.52,5.26,15.78
10.52,2.63,13.15
7.89,2.63,15.78
7.89,5.26,13.15
10.52,10.52,0
7.89,7.89,0
10.52,10.52,5.26
10.52,7.89,2.63
7.89,7.89,5.26
7.89,10.52,2.63
10.52,10.52,10.52
10.52,7.89,7.89
7.89,7.89,10.52
7.89,10.52,7.89
10.52,10.52,15.78
10.52,7.89,13.15
7.89,7.89,15.78
7.89,10.52,13.15
10.52,15.78,0
7.89,13.15,0
10.52,15.78,5.26
10.52,13.15,2.63
7.89,13.15,5.26
7.89,15.78,2.63
10.52,15.78,10.52
10.52,13.15,7.89
7.89,13.15,10.52
7.89,15.78,7.89
10.52,15.78,15.78
10.52,13.15,13.15
7.89,13.15,15.78
7.89,15.78,13.15
15.78,0,0
15.78,0,5.26
13.15,0,2.63
15.78,0,10.52
13.15,0,7.89
15.78,0,15.78
13.15,0,13.15
15.78,5.26,0
13.15,2.63,0
15.78,5.26,5.26
15.78,2.63,2.63
13.15,2.63,5.26
13.15,5.26,2.63
15.78,5.26,10.52
15.78,2.63,7.89
13.15,2.63,10.52
13.15,5.26,7.89
15.78,5.26,15.78
15.78,2.63,13.15
13.15,2.63,15.78
13.15,5.26,13.15
15.78,10.52,0
13.15,7.89,0
15.78,10.52,5.26
15.78,7.89,2.63
13.15,7.89,5.26
13.15,10.52,2.63
15.78,10.52,10.52
15.78,7.89,7.89
13.15,7.89,10.52
13.15,10.52,7.89
15.78,10.52,15.78
15.78,7.89,13.15
13.15,7.89,15.78
13.15,10.52,13.15
15.78,15.78,0
13.15,13.15,0
15.78,15.78,5.26
15.78,13.15,2.63
13.15,13.15,5.26
13.15,15.78,2.63
15.78,15.78,10.52
15.78,13.15,7.89
13.15,13.15,10.52
13.15,15.78,7.89
15.78,15.78,15.78
15.78,13.15,13.15
13.15,13.15,15.78
13.15,15.78,13.15
