-9.348,7.9815,0.56111
-5.8438,9.6128,6.3108
2.5819,9.863,13.71
-8.9164,13.259,-4.2266
1.19,6.6458,-11.039
-9.4758,5.7435,-0.82698
12.52,5.6329,-0.46973
12.257,11.286,-1.9394
5.9425,8.2061,3.2796
4.2329,6.5831,-3.6276
-8.0965,10.15,3.8795
9.6235,8.5871,-7.057
4.4228,6.2578,5.6708
6.9312,11.43,11.704
-8.5608,7.9594,3.0378
-9.2793,10.776,0.92574
6.2937,9.1525,-9.7093
9.7312,7.641,9.0922
-8.6831,13.77,-4.8208
-7.826,6.8196,4.2876
8.9756,5.2845,-7.7439
2.6019,7.2165,-10.924
-5.9417,8.3515,-8.5192
5.3605,7.7476,-2.3804
-4.3311,8.4191,7.1926
0.99752,7.5603,-11.041
11.898,11.459,-3.1498
4.4001,8.7763,-3.4853
3.7149,10.312,6.3095
1.6445,13.226,-4.7689
-8.177,6.0225,3.748
-9.2759,5.7666,-2.9449
4.2827,12.372,5.8112
4.6782,6.3731,-3.2215
-8.8467,9.5897,-4.4163
7.7012,5.27,11.127
5.9241,8.9867,-1.3055
-9.1173,11.453,-3.5945
6.2146,6.257,2.3532
-7.6582,6.2775,-6.6454
4.8662,7.0125,5.1683
-1.7132,6.8761,-10.701
0.30103,13.879,-4.766
0.50008,9.894,-4.7904
6.9267,12.159,-9.3464
4.5948,8.0107,-3.3045
10.25,7.4449,-6.2733
7.9652,12.835,-8.6262
6.0492,14.078,-0.9627
0.68942,7.5417,-4.8057
2.4216,9.5038,-4.5984
-3.7969,9.9446,7.4114
-7.4319,11.682,4.8065
1.6745,12.173,-4.7647
12.582,9.2697,0.22269
10.71,10.705,-5.598
12.45,12.192,2.9782
4.816,6.0007,-10.366
-6.4807,6.6006,-8.0267
8.3625,4.8205,-8.3032
6.2056,9.6699,2.3942
4.3684,12.482,-3.5133
5.9295,10.575,3.3141
6.2083,8.7957,-0.38974
-2.6341,5.5382,-10.42
-2.6019,9.3034,-10.432
5.0395,6.5515,4.9428
5.4877,12.496,-2.1804
12.207,9.5909,-2.1384
-4.9747,10.898,-9.2491
-9.4732,12.539,-1.2739
0.29082,10.805,-4.7645
1.1682,8.5826,-4.8108
12.576,11.015,0.13581
6.0838,11.55,-0.85479
10.748,7.4649,7.6354
12.355,9.5603,-1.499
-8.7713,12.283,-4.6092
1.6836,9.3762,13.915
-8.3055,13.637,-5.6019
0.60778,9.1796,14.081
6.4617,7.5292,12.017
6.3267,12.443,0.33012
-3.0121,13.354,7.6576
-1.228,6.939,7.9132
12.33,9.3969,-1.6183
9.6099,9.8266,-7.0725
-2.7456,11.914,-10.38
5.2462,10.635,-10.201
11.883,10.154,5.2231
11.132,5.8303,6.9517
9.8715,13.807,8.9144
0.2041,4.9995,-11.012
-0.76346,6.2132,-10.899
3.2915,5.8129,-4.2454
-6.3554,10.026,-8.1475
6.8439,11.362,-9.397
-9.4518,9.6297,-1.6895
10.94,6.2742,7.3052
10.936,6.1242,7.313
-8.0832,12.901,3.9006
-4.7794,5.2464,6.9743
-6.0757,13.145,-8.4032
4.3256,5.0425,13.124
12.208,13.901,4.1517
6.928,10.93,-9.3457
-2.8501,7.5344,7.6979
12.58,9.1685,0.18458
-9.4771,8.8767,-0.93021
9.601,5.896,9.2518
5.7417,10.462,-1.7163
-6.4668,4.8622,5.8092
9.0996,8.1958,9.8229
11.56,7.0976,6.053
9.5846,5.6126,-7.1014
4.6021,9.3513,-3.2974
-3.6913,11.297,7.4497
5.7264,10.608,-1.7472
12.587,12.378,1.6838
2.6475,7.2161,-4.5241
-3.8877,6.7746,7.3773
3.9608,6.5313,6.1066
5.811,12.713,-9.9517
-9.4689,7.3317,-1.3926
-9.442,13.836,-0.17816
6.269,5.6282,-0.085445
1.9787,14.099,-10.997
-6.8425,8.3367,-7.6532
-9.4757,10.755,-1.1682
-2.7162,13.033,-10.391
-7.0803,10.509,-7.3857
3.7127,13.009,-4.0036
4.8245,10.683,12.907
