-2.9867,0.59555
-1.3815,0.028748
-1.8307,0.81212
-2.8864,0.61011
-2.407,0.70149
-1.1998,0.092196
-1.9009,0.42489
-2.7179,0.37558
-2.0449,0.16615
-1.3845,0.83315
-2.6443,0.83864
-2.7674,0.45161
-0.45584,0.9566
-2.5347,0.14715
-2.4482,0.86993
-2.6613,0.76944
0.64391,0.44416
-2.4344,0.62062
-2.9412,0.95169
1.6359,0.64001
-2.6557,0.24733
-2.2601,0.3527
-2.4947,0.18786
-2.776,0.49064
-1.8055,0.40927
-0.041751,0.46353
-2.3752,0.61094
-0.34776,0.071168
-2.101,0.31428
-0.33597,0.60838
-2.2389,0.17502
-2.5877,0.62103
-2.6175,0.24596
-1.4642,0.58736
0.11933,0.50605
-2.2137,0.46478
-2.744,0.54142
-2.8827,0.94233
-1.6209,0.34176
-0.084377,0.4018
-2.4983,0.30769
-2.6329,0.41157
-0.84935,0.28594
-2.0624,0.39413
1.0571,0.50301
-1.7035,0.72198
-2.6766,0.30621
-2.8235,0.11216
-1.3663,0.44329
-2.1697,0.46676
