0.013546,1.348025,1.105608,1.309840,1.607700
0.150080,0.460469,0.652892,0.664680,0.700370
-0.233090,0.302196,0.422262,0.388622,0.346000
-0.449640,0.179924,0.247888,0.244419,0.238100
0.744240,0.172167,0.227546,0.265657,0.199660
0.805590,0.138508,0.203050,0.200944,0.190390
0.072545,1.430794,0.965900,1.152795,1.305500
0.105330,0.855160,0.836753,0.956307,1.041000
0.117940,0.935965,0.783824,0.871164,0.938350
-2.016200,0.028590,0.026552,0.031872,0.034505
-0.045069,1.207810,1.064486,1.221692,1.488800
1.257000,0.098818,0.126573,0.118582,0.119520
0.186970,0.298980,0.525502,0.492655,0.495080
-0.726840,0.200768,0.220009,0.220775,0.202230
0.091904,0.980027,0.891917,1.043070,1.151600
0.510670,0.290717,0.235067,0.231602,0.231180
0.109440,0.878225,0.819550,0.928749,1.007200
0.284000,0.228899,0.341388,0.310632,0.277010
-0.125900,1.104920,0.784807,0.894762,0.875470
1.801400,0.002823,0.033771,0.026370,0.051988
-1.164600,0.162304,0.125588,0.123476,0.133680
0.433850,0.321179,0.257294,0.264881,0.239820
0.142580,0.545199,0.682300,0.709500,0.751670
1.391800,0.046523,0.105709,0.095639,0.099978
-1.101900,0.161232,0.133574,0.133562,0.143520
0.178090,0.359002,0.553198,0.526326,0.537080
-0.002579,1.546647,1.112911,1.304522,1.619700
-1.194600,0.094295,0.123402,0.110511,0.129020
0.775560,0.306277,0.216410,0.236234,0.194960
-0.005521,1.519725,1.112673,1.301677,1.618000
0.229160,0.429443,0.421208,0.384289,0.354750
-0.019600,1.261088,1.104906,1.281198,1.594300
-0.125320,1.110636,0.787184,0.898029,0.879980
1.937300,0.006982,0.032682,0.034408,0.040323
-0.108580,1.067338,0.855253,0.986180,1.014300
-0.386440,0.093260,0.260229,0.212474,0.245200
-1.364200,0.209848,0.130750,0.150512,0.103870
0.030309,1.307946,1.082830,1.294637,1.559100
0.095840,0.907689,0.875969,1.018306,1.119300
1.082300,0.200538,0.160572,0.171928,0.146630
-0.888510,0.250931,0.182822,0.182338,0.177480
0.500500,0.263660,0.237515,0.241574,0.232370
-0.577120,0.168860,0.239518,0.230426,0.222970
-0.771270,0.229057,0.211477,0.215194,0.195610
0.181510,0.335329,0.542294,0.512797,0.520320
-0.043619,1.196043,1.067632,1.225678,1.496700
-0.126920,1.056442,0.777112,0.881882,0.867570
-0.782950,0.227834,0.208969,0.211972,0.193840
-0.969260,0.163068,0.160958,0.160149,0.164650
0.052072,1.259909,1.031975,1.240042,1.447700
-1.323000,0.184389,0.128572,0.136222,0.109770
0.410710,0.211707,0.265210,0.258620,0.242360
1.774400,0.001324,0.035105,0.026765,0.054563
-0.052497,1.240175,1.046908,1.200350,1.445100
-0.651060,0.255244,0.231097,0.229306,0.213070
0.226220,0.445707,0.427082,0.389834,0.361730
-0.064688,1.104660,1.013161,1.162176,1.363400
-0.128430,1.074769,0.774442,0.880364,0.855910
-1.675900,0.010942,0.060815,0.039433,0.064670
-0.722770,0.193115,0.220707,0.221147,0.202830
0.208560,0.449996,0.466609,0.428426,0.411860
-3.530000,0.000000,0.000000,0.000000,0.000518
0.962000,0.160643,0.162694,0.153933,0.165810
-0.000621,1.551114,1.112801,1.306113,1.620100
-0.144630,0.867528,0.708575,0.783676,0.737330
-0.420740,0.208763,0.251723,0.223691,0.241250
-0.019048,1.269303,1.105414,1.282196,1.595700
0.452810,0.298881,0.251213,0.266602,0.237750
0.870950,0.039555,0.177488,0.150025,0.180240
0.177220,0.364036,0.556018,0.529882,0.541430
-0.049656,1.237159,1.053913,1.208691,1.462400
-0.475290,0.357298,0.246086,0.257891,0.235260
0.710400,0.413914,0.233540,0.273629,0.204630
-0.116410,1.129570,0.823601,0.946482,0.950600
0.167580,0.386762,0.588516,0.572486,0.592860
0.708970,0.421284,0.233642,0.273263,0.204840
0.840280,0.160374,0.188085,0.166143,0.185030
0.081470,1.250438,0.932872,1.105019,1.236100
1.893000,0.000006,0.032686,0.025617,0.043900
1.527400,0.061948,0.086060,0.092690,0.082028
-0.029249,1.171421,1.093426,1.261539,1.563200
0.035750,1.319499,1.072256,1.284757,1.536000
0.142190,0.551361,0.683854,0.711906,0.754440
-0.318860,0.231383,0.296974,0.271508,0.258720
0.972320,0.117960,0.162234,0.153140,0.164160
0.913640,0.134034,0.167779,0.150469,0.173500
-0.647870,0.229575,0.231497,0.229381,0.213510
-0.077744,1.057233,0.971185,1.116866,1.265500
-0.412200,0.171688,0.253383,0.218720,0.242200
0.831090,0.133852,0.191814,0.173994,0.186460
-0.126920,1.056442,0.777112,0.881882,0.867580
-0.281630,0.390125,0.336401,0.322422,0.278850
0.211260,0.467182,0.460078,0.421852,0.403210
0.022665,1.272367,1.095091,1.304362,1.585600
0.715800,0.366851,0.233049,0.274491,0.203850
-1.567400,0.111789,0.089662,0.104326,0.077101
-0.269190,0.408368,0.354150,0.337653,0.290220
0.697330,0.402235,0.234052,0.268238,0.206530
0.064586,1.423025,0.993372,1.190635,1.364200
-0.778790,0.234550,0.209874,0.213237,0.194470
-0.146750,0.847468,0.700087,0.770652,0.722810
1.241300,0.100612,0.129826,0.117957,0.121890
0.212190,0.471078,0.457870,0.419650,0.400330
-0.214980,0.371695,0.467066,0.431331,0.391900
0.324830,0.325367,0.306890,0.278970,0.256770
-0.121390,1.135060,0.803276,0.919811,0.910820
0.197020,0.322477,0.496599,0.459937,0.453130
0.053533,1.270173,1.027788,1.234939,1.438600
1.999700,0.031225,0.030263,0.033532,0.035668
-0.014254,1.355611,1.109134,1.290229,1.606400
-0.957590,0.150253,0.164034,0.165930,0.166510
1.330600,0.176973,0.113837,0.112512,0.108670
-0.666150,0.286804,0.229151,0.228349,0.210960
0.733280,0.185326,0.230249,0.271598,0.201280
1.227000,0.076837,0.132959,0.118760,0.124070
-0.082466,1.059160,0.954749,1.099209,1.228100
0.130200,0.812476,0.732623,0.788770,0.842450
-1.254000,0.106799,0.123250,0.099019,0.119980
0.045878,1.262668,1.048704,1.259680,1.484300
-0.055917,1.221902,1.038028,1.190029,1.423300
0.451130,0.309625,0.251740,0.266676,0.237940
-0.136730,0.953036,0.740526,0.831633,0.793710
0.082384,1.225881,0.929375,1.099836,1.228800
1.720100,0.031753,0.040258,0.031905,0.059987
1.147700,0.158561,0.151313,0.162410,0.136310
0.043832,1.275385,1.053852,1.265450,1.495600
1.381500,0.061936,0.106965,0.097051,0.101420
1.380700,0.060188,0.107064,0.097196,0.101540
-0.505680,0.205224,0.244665,0.258152,0.231760
1.252800,0.105817,0.127423,0.118326,0.120160
-0.021765,1.232585,1.102756,1.277145,1.588300
0.451230,0.309023,0.251708,0.266673,0.237930
0.117370,0.934097,0.786220,0.875032,0.942930
-1.115000,0.087770,0.131617,0.133715,0.141450
0.251060,0.250971,0.383143,0.348853,0.313250
-0.533590,0.262913,0.243130,0.246769,0.228420
0.933690,0.159973,0.165015,0.153358,0.170320
1.270800,0.088313,0.123879,0.119494,0.117470
0.702290,0.426548,0.233965,0.270811,0.205810
-1.500700,0.112565,0.110292,0.109388,0.085416
-0.262670,0.388732,0.364538,0.345523,0.297520
-0.824370,0.145986,0.199348,0.195088,0.187500
0.515990,0.288970,0.233881,0.226142,0.230540
-0.001669,1.550120,1.112887,1.305291,1.619900
1.013000,0.169481,0.161754,0.151234,0.157670
-0.089044,1.025751,0.930915,1.073329,1.175000
1.291600,0.086990,0.120102,0.119801,0.114370
0.131400,0.785322,0.727668,0.780861,0.833370
-0.008138,1.478962,1.112056,1.298705,1.615600
-0.028556,1.175151,1.094412,1.263082,1.565800
-1.778000,0.072965,0.047631,0.059254,0.054215
-0.046551,1.219323,1.061172,1.217556,1.480500
-0.056625,1.215187,1.036131,1.187854,1.418700
-0.463730,0.311653,0.246772,0.253082,0.236550
-0.247690,0.249932,0.391497,0.364874,0.318550
-0.255150,0.329447,0.377514,0.354873,0.307280
0.713010,0.394724,0.233324,0.274149,0.204250
0.067645,1.446919,0.983057,1.176655,1.342100
-0.225370,0.398469,0.440438,0.404630,0.363820
0.055860,1.295055,1.020938,1.226441,1.423700
0.058049,1.325968,1.014295,1.218039,1.409300
0.773450,0.311739,0.217285,0.238602,0.195280
0.007690,1.458841,1.109943,1.310022,1.616100
-0.046051,1.215561,1.062301,1.218958,1.483300
-0.096759,0.992568,0.901777,1.040862,1.111700
0.320670,0.343911,0.309784,0.281763,0.258110
0.200110,0.356169,0.488236,0.450915,0.441340
-0.660530,0.297216,0.229887,0.228819,0.211750
1.320200,0.153893,0.115412,0.115506,0.110180
-0.354480,0.215557,0.273477,0.228334,0.249870
-0.272900,0.410348,0.348580,0.333175,0.286500
0.072020,1.435903,0.967774,1.155435,1.309500
0.430730,0.304107,0.258325,0.264170,0.240160
0.807670,0.140517,0.202104,0.198546,0.190070
-0.881110,0.216758,0.184805,0.182758,0.178640
-1.187800,0.110590,0.123781,0.113569,0.130080
0.287400,0.237623,0.337909,0.307502,0.274530
1.028700,0.212880,0.161826,0.153247,0.155160
-0.479480,0.336089,0.245871,0.259005,0.234780
0.065152,1.429105,0.991487,1.181299,1.360100
1.423000,0.116483,0.102026,0.095430,0.095693
-0.187280,0.280597,0.550295,0.538054,0.493700
0.831990,0.136759,0.191439,0.173172,0.186320
0.178350,0.357400,0.552358,0.525272,0.535760
0.107550,0.865397,0.827472,0.941459,1.022800
0.126060,0.890112,0.749812,0.816325,0.874230
0.001880,1.540586,1.112349,1.307782,1.619900
0.067321,1.445515,0.984165,1.178170,1.344400
-0.423090,0.210072,0.251313,0.225229,0.241000
0.471350,0.201784,0.245562,0.262129,0.235700
0.616350,0.263193,0.227063,0.196858,0.217810
0.658590,0.160960,0.231487,0.233873,0.212020
-1.427100,0.111934,0.126246,0.126127,0.095132
-0.051875,1.240862,1.048471,1.202195,1.449000
-0.152100,0.781143,0.678870,0.737692,0.687070
-1.326200,0.171292,0.128834,0.138151,0.109310
1.437000,0.117894,0.100363,0.096180,0.093794
1.293400,0.080436,0.119790,0.119712,0.114110
0.775370,0.307023,0.216490,0.236449,0.194990
0.106630,0.860402,0.831322,0.947624,1.030300
-0.489930,0.261246,0.245379,0.260239,0.233590
0.149990,0.461205,0.653240,0.665200,0.700940
0.952710,0.189608,0.163273,0.154271,0.167290
0.074104,1.411141,0.960288,1.144838,1.293600
1.077200,0.171579,0.160889,0.170053,0.147430
-0.009653,1.450323,1.111524,1.296800,1.613800
-0.602500,0.267739,0.236847,0.228159,0.219650
0.049715,1.252681,1.038539,1.247898,1.462100
0.432280,0.313090,0.257812,0.264534,0.239990
0.120100,0.937799,0.774751,0.856515,0.921110
1.212500,0.045500,0.136281,0.121798,0.126270
1.284500,0.100390,0.121354,0.119947,0.115420
-0.088071,1.032354,0.934504,1.077257,1.182900
1.195400,0.073934,0.140330,0.128951,0.128910
-0.100420,1.001658,0.887578,1.024589,1.081500
0.012776,1.361489,1.106287,1.310008,1.609100
0.041846,1.289514,1.058664,1.270710,1.506100
0.485900,0.219723,0.241385,0.253736,0.234050
2.666700,0.000004,0.006108,0.009366,0.007523
-0.163960,0.523100,0.633146,0.665486,0.613630
0.310900,0.330837,0.317064,0.288626,0.261750
1.536000,0.098159,0.084157,0.091198,0.080957
-0.138440,0.931010,0.733574,0.821355,0.781230
-1.255300,0.104993,0.123309,0.099276,0.119770
0.229910,0.424725,0.419741,0.382909,0.353030
-0.055465,1.225695,1.039229,1.191410,1.426300
-0.887900,0.250217,0.182986,0.182373,0.177570
