  -10.0000,    0.0320
   -9.7980,   -0.0278
   -9.5960,   -0.1029
   -9.3939,    0.0906
   -9.1919,   -0.0187
   -8.9899,    0.0039
   -8.7879,   -0.0426
   -8.5859,    0.1263
   -8.3838,    0.0064
   -8.1818,    0.1326
   -7.9798,   -0.0722
   -7.7778,    0.0538
   -7.5758,    0.0717
   -7.3737,    0.0383
   -7.1717,    0.2191
   -6.9697,    0.0294
   -6.7677,    0.0434
   -6.5657,    0.0155
   -6.3636,   -0.1546
   -6.1616,   -0.2073
   -5.9596,    0.0041
   -5.7576,   -0.1738
   -5.5556,   -0.3314
   -5.3535,   -0.2461
   -5.1515,   -0.1544
   -4.9495,   -0.1486
   -4.7475,   -0.2004
   -4.5455,   -0.1872
   -4.3434,   -0.1577
   -4.1414,   -0.3656
   -3.9394,   -0.1174
   -3.7374,   -0.0820
   -3.5354,   -0.1071
   -3.3333,   -0.1873
   -3.1313,   -0.1252
   -2.9293,    0.1532
   -2.7273,    0.2315
   -2.5253,    0.3709
   -2.3232,    0.2153
   -2.1212,    0.2835
   -1.9192,    0.4431
   -1.7172,    0.5395
   -1.5152,    0.7708
   -1.3131,    0.6898
   -1.1111,    0.6505
   -0.9091,    0.8395
   -0.7071,    0.7864
   -0.5051,    0.9384
   -0.3030,    1.0267
   -0.1010,    1.0725
    0.1010,    0.9840
    0.3030,    0.7686
    0.5051,    0.8936
    0.7071,    1.0627
    0.9091,    0.7831
    1.1111,    0.8123
    1.3131,    0.8007
    1.5152,    0.5919
    1.7172,    0.5758
    1.9192,    0.5250
    2.1212,    0.5198
    2.3232,    0.2456
    2.5253,    0.3966
    2.7273,    0.1221
    2.9293,    0.0072
    3.1313,   -0.0149
    3.3333,    0.0280
    3.5354,   -0.1392
    3.7374,   -0.1942
    3.9394,   -0.2429
    4.1414,   -0.2517
    4.3434,   -0.0950
    4.5455,   -0.0775
    4.7475,   -0.1940
    4.9495,   -0.2474
    5.1515,   -0.0379
    5.3535,   -0.0198
    5.5556,   -0.1327
    5.7576,   -0.0131
    5.9596,    0.0798
    6.1616,   -0.0475
    6.3636,   -0.0202
    6.5657,    0.0412
    6.7677,    0.1591
    6.9697,   -0.0203
    7.1717,    0.0243
    7.3737,    0.1238
    7.5758,    0.0023
    7.7778,    0.2166
    7.9798,    0.3782
    8.1818,    0.2474
    8.3838,    0.2471
    8.5859,    0.2333
    8.7879,   -0.0430
    8.9899,    0.0008
    9.1919,    0.0231
    9.3939,   -0.0013
    9.5960,   -0.0722
    9.7980,    0.0545
   10.0000,   -0.0563
