-1.0394,0.46446
0.3726,-1.8452
-0.0096601,1.3834
-0.95011,0.5267
-0.52306,0.91427
0.53505,-1.5792
-0.079896,-0.21855
-0.8055,-0.43919
-0.21294,-1.2909
0.3865,1.4795
-0.73069,1.4763
-0.84784,-0.12596
1.2127,2.0089
-0.64773,-1.3796
-0.55613,1.6096
-0.74719,1.1899
2.1775,-0.086484
-0.54902,0.57945
-0.99168,1.9374
3.0613,0.74344
-0.75298,-0.96799
-0.39996,-0.52433
-0.61142,-1.2105
-0.85466,0.035183
0.0043915,-0.28115
1.5698,-0.020547
-0.49672,0.54066
1.2903,-1.6486
-0.25964,-0.67985
1.3118,0.57209
-0.38481,-1.2583
-0.68497,0.57799
-0.71913,-0.97287
0.31076,0.46197
1.7135,0.15852
-0.3565,-0.060119
-0.82524,0.24573
-0.93999,1.8999
0.16672,-0.55638
1.5307,-0.27657
-0.61214,-0.71527
-0.72938,-0.28868
0.84985,-0.7712
-0.22376,-0.34901
2.5451,0.16527
0.1013,1.0135
-0.7703,-0.72506
-0.90459,-1.5301
0.39462,-0.13149
-0.31743,-0.051029
