0.061270,3.372387,3.450910,3.431799
0.090624,3.317214,3.369260,3.318648
0.300203,1.084113,1.084093,1.063368
0.107550,3.093535,3.120761,2.994016
0.174228,1.948973,1.929006,1.803241
0.038026,3.029917,3.095472,2.873439
0.028557,2.800241,2.851546,2.501368
0.292689,1.115260,1.115034,1.094864
0.339614,0.922663,0.921905,0.898310
0.804615,0.177385,0.178328,0.163036
0.200490,1.645290,1.629362,1.559841
0.026015,2.731482,2.778304,2.392556
0.224417,1.452911,1.442797,1.404087
0.770270,0.220502,0.221780,0.215168
0.548487,0.381772,0.380456,0.377206
0.127379,2.743661,2.745371,2.562438
0.222482,1.466135,1.455561,1.415074
0.010493,2.265559,2.281713,1.699193
0.199351,1.656237,1.640047,1.568542
0.129789,2.698652,2.697870,2.512124
0.022732,2.638952,2.679673,2.248453
0.159143,2.174922,2.156386,1.995363
0.050929,3.262481,3.339461,3.256295
0.074723,3.410554,3.481546,3.479492
0.802869,0.179857,0.180862,0.166084
0.437866,0.587417,0.585917,0.569292
0.254359,1.283503,1.279461,1.256777
0.037646,3.021596,3.086665,2.859780
0.303220,1.071645,1.071665,1.050679
0.232538,1.400997,1.392748,1.360347
0.661077,0.303145,0.303258,0.301525
0.696753,0.279943,0.280095,0.277949
0.073718,3.411663,3.483542,3.482491
0.097911,3.233529,3.275010,3.191217
0.672344,0.295979,0.296113,0.294264
0.039866,3.069141,3.136936,2.937939
0.567734,0.364600,0.363799,0.361553
0.065900,3.398696,3.475754,3.470456
0.115254,2.964346,2.980759,2.825612
0.048026,3.219078,3.294389,3.185135
0.294662,1.107063,1.106907,1.086607
0.169105,2.021499,2.001580,1.863423
0.153849,2.262676,2.245708,2.074197
0.161003,2.145083,2.126142,1.969149
0.923550,0.052598,0.052056,0.048947
0.314112,1.026742,1.026727,1.004743
0.117038,2.932889,2.946936,2.786311
0.037248,3.012774,3.077325,2.845310
0.138669,2.533100,2.524506,2.335826
0.007780,2.178724,2.189337,1.579865
0.045028,3.168675,3.241699,3.102097
0.054344,3.306570,3.384818,3.327900
0.275782,1.186520,1.185201,1.165380
0.800213,0.183572,0.184663,0.170669
0.102863,3.165192,3.199314,3.092810
0.242500,1.344028,1.337862,1.311019
0.065540,3.397152,3.474369,3.468315
