0.23976,0.53512
-0.21881,0.55926
0.21509,0.74619
-0.33917,0.48801
0.28453,0.97276
-0.67138,0.72828
0.090034,0.73944
-0.2319,0.07074
-0.24456,0.35956
0.048017,0.51642
-0.10652,0.43556
0.30698,0.78528
-0.033911,0.52504
0.32049,0.48297
-0.15032,0.61982
0.021803,0.93878
0.12605,0.29712
0.35301,0.85626
0.1962,0.76643
-0.090971,0.84939
-0.43379,0.40135
-0.21689,0.52261
0.10489,0.025629
-0.31551,0.76307
0.092154,0.71236
0.35009,0.060739
0.077463,0.55128
0.05217,0.12759
0.12846,0.59519
0.38453,0.57033
0.45803,0.31789
-0.32418,0.176
0.064959,0.52838
0.18622,0.70372
-0.083492,0.75527
0.78909,0.20292
0.27067,0.59698
-0.2691,0.50781
0.25674,0.88176
0.22144,0.47021
0.24031,0.34413
-0.54167,0.32541
0.48605,0.96812
-0.50908,0.75916
0.35086,0.19789
-0.35092,0.17562
0.1219,0.18071
0.30523,0.56733
0.25877,0.12095
0.011716,0.94162
