-1.3449,-0.70295
-1.1616,-1.1381
1.2397,-1.2189
1.7264,-0.39543
-0.37137,0.94399
1.6298,-1.2743
0.27505,0.51742
0.32338,0.95687
0.79892,0.77773
-0.19817,-1.6841
-2.1015,0.22278
-1.0638,-1.4495
-0.16453,1.3237
0.65394,-0.5406
0.29864,1.3323
-1.3944,0.047932
-1.7845,0.10335
0.93501,-1.2872
-1.5281,-0.2678
0.60329,1.4006
0.20198,0.45342
0.017569,2.0789
-0.64896,-1.8804
1.0069,-0.032863
-0.16453,1.3237
-1.1616,-1.1381
0.4212,0.64543
1.2891,-1.9698
0.98218,0.34258
0.99571,-1.0355
0.72585,0.71373
0.20082,1.6437
0.48305,-0.29317
-1.5034,-0.64324
-1.491,-0.83096
0.34812,0.58143
1.2644,-1.5943
0.71464,-0.28888
1.5567,-1.3383
-1.5034,-0.64324
0.45715,1.2726
-0.30835,-1.1849
-1.5281,-0.2678
0.24915,2.0832
0.9091,0.27857
1.0552,0.40658
-1.6507,0.41908
1.2992,0.22315
1.3734,-0.90317
0.3605,0.39371
0.067055,1.328
0.2998,0.14198
-0.66133,-1.6927
-1.3572,-0.51523
