6.5890573e-01,-9.8507109e-01
1.9586164e-01,1.2701513e+00
-1.4165922e+00,-3.2687852e-01
1.8235896e+00,1.4304720e+00
-4.8725551e-01,-5.3564691e-01
2.3457599e-01,1.4837959e+00
1.3787269e+00,1.3129571e-01
-1.4448928e+00,-7.4627109e-02
-1.6301150e-01,-3.9782330e-01
1.2529298e+00,-3.2199231e-01
1.3317168e+00,-8.0225614e-02
-1.7978052e-01,5.9472930e-01
-1.2856632e+00,-7.5447340e-01
4.0856326e-01,1.4455372e+00
-1.4528146e+00,-1.2507707e+00
-1.3152231e+00,9.9478455e-01
1.0226580e+00,-7.2841840e-01
1.7177764e+00,2.9111197e-02
-1.7819504e+00,-6.8676174e-01
-9.6602030e-01,-6.2760280e-01
-1.5745622e+00,3.7779938e-01
1.1159566e+00,-6.5925063e-01
2.3488319e-02,-1.7987047e-01
-1.1747689e+00,1.5636960e-01
-1.0501309e-01,-4.4245311e-01
-2.5622126e-01,-1.1511599e-01
4.1370946e-01,1.1574242e+00
6.1729459e-01,-9.5972387e-03
-1.3738864e+00,6.4832216e-01
7.7353012e-01,6.1673661e-01
2.2929455e+00,1.3169488e+00
5.0117983e-01,5.5262894e-02
9.8129150e-01,5.3162381e-01
1.4106277e-01,9.4668901e-02
4.3578818e-02,1.2588576e-02
-1.8428196e+00,-1.6413733e+00
-1.2232937e+00,-1.1851908e-01
-1.1644273e+00,4.1015442e-01
1.2483721e+00,-2.6278938e-03
1.0311114e+00,1.2930328e+00
7.7275925e-01,-7.4661866e-01
-2.9738334e-02,-1.5816646e+00
2.1715691e-01,-1.2091611e+00
-1.0568989e+00,1.0310381e+00
-1.9325768e+00,-9.2041396e-01
5.9771660e-01,8.5548263e-01
-1.6945212e+00,-1.2709820e+00
8.2221268e-01,1.9184689e-01
-5.3943064e-01,1.4054224e+00
1.6783958e-03,2.6233035e-01
-7.4234521e-01,-1.0220488e+00
-1.3060722e+00,-9.0281406e-01
8.7781188e-01,-1.3805519e+00
4.6477941e-01,-1.2579646e+00
-1.1063848e+00,-8.2129156e-01
2.4078246e+00,1.2622464e+00
-1.5649621e+00,-1.7189587e-01
-8.5452334e-01,-1.0513013e+00
5.1932684e-04,2.8219834e-01
-1.8846858e+00,-9.7919796e-01
-8.9495460e-01,-1.0666916e+00
2.3538675e-01,7.7208712e-01
1.8677342e+00,-1.1578989e+00
7.3476092e-01,1.6289128e+00
7.3679297e-02,1.2377308e-01
-3.3697069e-01,1.8532810e+00
-1.9973801e-01,1.7355704e+00
1.2047983e+00,-2.1285001e-01
3.8163246e-01,1.7481798e-01
1.0293054e+00,-1.9112642e-01
-7.3924419e-01,1.3245466e+00
9.5181555e-01,6.1551853e-01
-1.5671894e+00,-2.0482743e-01
7.7400815e-01,-1.2204266e+00
1.2123938e+00,-1.2364485e+00
1.0966894e+00,1.3123755e-01
3.9736700e-01,5.1264280e-01
1.0694304e+00,-1.3819014e+00
-1.3744919e+00,-2.0495643e-01
-3.2979777e-01,8.2927264e-02
-7.1801428e-01,-1.2541536e+00
-6.7568652e-01,1.3004654e+00
4.3363099e-01,2.1940802e+00
-8.8207208e-01,-5.8197740e-01
1.1633817e+00,-7.6826820e-01
5.7191437e-01,-1.2418013e+00
-7.5682762e-01,2.9839299e-01
6.7019029e-01,1.1519177e+00
3.0119887e-02,-8.9444011e-01
1.2197559e+00,1.3457798e+00
-6.8464163e-01,9.8932305e-01
-3.7680059e-01,-6.1696409e-01
1.2972721e-01,1.4127566e+00
-1.0948741e+00,1.3935311e+00
1.1479768e+00,-1.1370211e+00
6.4790182e-01,1.4062397e+00
9.8093462e-01,9.2061871e-02
3.1819822e-01,1.3952118e+00
-5.0061735e-01,7.8663417e-02
-1.1248475e+00,4.9392304e-01
-1.8138046e+00,-9.9353969e-01
-7.4843792e-01,-3.3999385e-02
5.4422996e-01,1.4105264e+00
-9.4438314e-01,1.0176148e+00
-5.3254980e-01,1.2169770e+00
-4.4591169e-01,-1.2755728e+00
4.9767467e-01,-1.0234845e+00
-9.5434759e-01,-1.1909107e+00
1.6497828e+00,4.0415204e-02
-2.0290689e+00,3.5911987e-01
-2.3527183e-01,-1.2162841e+00
6.2708065e-01,-6.2879122e-02
-1.9317901e+00,5.2530259e-01
2.3473174e+00,1.1363187e+00
2.3332661e-01,-2.7477427e-01
-7.8079897e-01,-1.1323788e-01
-3.2705405e-01,6.1158632e-01
-1.4076384e+00,1.0879342e+00
4.8914601e-02,-1.3642994e+00
2.5269535e-01,-1.3046966e+00
-1.2459550e+00,-6.5640920e-01
-1.5857349e+00,3.2247931e-01
1.9880220e+00,1.1805377e+00
2.2037454e+00,1.2566866e+00
-1.7185989e-01,-1.3134331e+00
2.7599183e-01,3.9740403e-01
9.4890195e-01,4.2237674e-01
1.0640034e+00,8.4231890e-01
1.9798729e+00,1.2740783e+00
-2.7915715e-01,-9.2767801e-02
2.7491187e-01,1.1765061e+00
-3.1765663e-01,3.1721543e-01
-1.3155062e+00,-8.8026281e-02
-6.9533060e-01,-7.3594480e-01
9.1589052e-01,1.6301467e+00
9.7431904e-01,5.1213482e-01
-5.6671599e-01,-1.6989747e+00
1.3768138e+00,7.4852850e-01
5.2144318e-01,-1.0420157e+00
1.1348974e+00,4.2876492e-01
-5.1118064e-01,1.4963930e+00
1.4579463e+00,-9.1017340e-01
1.6690398e+00,8.7692504e-02
-9.6490747e-01,-9.7827800e-01
-2.0000902e+00,-1.7247189e+00
-1.4319955e+00,-1.0235204e+00
7.3855163e-01,1.3924935e-01
3.6906011e-01,4.9002706e-01
-1.6364431e+00,-1.7960661e+00
-1.3126053e+00,-4.9829279e-01
4.4002033e-01,9.0022578e-01
-1.5937211e+00,-1.3567949e+00
-7.2385951e-01,2.1546712e-01
1.3255183e+00,1.4267322e+00
-9.0999586e-01,-6.0712613e-01
1.1864530e+00,9.9726110e-01
-9.1413855e-01,4.2461675e-01
1.1143876e+00,3.7484868e-01
-1.4617707e+00,-2.9782805e-01
-3.2758408e-01,2.3158369e-01
9.4061695e-01,-7.8898278e-01
-1.8238740e+00,8.8502741e-01
9.4915875e-02,-1.5594661e+00
8.7436795e-01,-7.6868947e-01
-9.6682405e-01,5.9230835e-01
8.0329114e-01,1.3545660e+00
-5.2135010e-01,7.2625339e-01
-7.5968412e-01,-6.9771843e-01
-2.2517489e+00,-1.9629961e+00
-7.4923572e-01,1.0089513e-02
-6.2611643e-03,-9.5935757e-01
1.0085530e+00,-9.8388466e-01
